id,followers,genres,name,popularity
0RHiqaoRCsFLPeEuj3OQz4,669907.0,"['classic opm', 'opm', 'papuri', 'pinoy praise']",Gary Valenciano,59
65c5si0ePAwkOCn4M35Ho7,122132.0,"['bossa nova', 'brazilian jazz', 'samba']",Sérgio Mendes,59
0dicUFoK5LIbqu6OoHu8VH,11881.0,['orchestral performance'],Sir Georg Solti,59
1bgyxtWjZwA5PQlDsvs9b8,479209.0,"['adult standards', 'cool jazz', 'jazz', 'lounge', 'soul', 'swing', 'torch song', 'vocal jazz']",Sarah Vaughan,59
2JXn03fudjyRkQ1Ye9f5rk,33894.0,[],Los Del Rio,59
3ZWab2LEVkNKiBPIClTwof,228500.0,"['alternative country', 'cosmic american', 'country rock', 'folk', 'folk rock', 'new americana', 'outlaw country', 'roots rock', 'singer-songwriter', 'texas country']",Townes Van Zandt,59
1sldhz8tzC100cRAdfnMht,291411.0,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'folk rock', 'mellow gold', 'soft rock']",Lobo,59
0Jeckitay8SbvKwqAzWuYH,91156.0,"['reggae', 'reggae fusion']",Big Mountain,60
32ckuKo8LrZhQMyCehYKkt,931.0,[],Tom Lord-Alge,60
1B8ySGDAiXTCvnJNH4HSCG,486272.0,"['boy band', 'dance pop', 'new jack swing', 'r&b', 'urban contemporary']",All-4-One,60
6JAPOSeaWl61UBRKZYgAeZ,2992.0,"['classical performance', 'opera']",Richard Bonynge,60
0O0lrN34wrcuBenkqlEDZe,378649.0,"['art rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'rock', 'uk post-punk']",The Psychedelic Furs,60
09C0xjtosNAIXP36wTnWxd,355186.0,"['adult standards', 'brill building pop', 'louisiana blues', 'lounge', 'new orleans blues', 'piano blues', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",Fats Domino,60
4iRZAbYvBqnxrbs6K25aJ7,180620.0,"['bebop', 'cool jazz', 'jazz', 'jazz quartet']",The Dave Brubeck Quartet,60
0UKfenbZb15sqhfPC6zbt3,369706.0,"['alternative rock', 'art punk', 'art rock', 'dance rock', 'new romantic', 'new wave', 'post-punk', 'punk', 'synth punk', 'synthpop', 'zolo']",DEVO,60
0ntVZReCfBFQctUiiaTaeu,183262.0,"['classic swedish pop', 'dansband', 'danspunk', 'skansk musik', 'swedish country']",Lasse Stefanz,60
5MhLmv7GgyjbxGqiIGasvT,400159.0,"['laboratorio', 'new age', 'new romantic', 'synthesizer', 'vintage french electronic']",Jean-Michel Jarre,60
4pU3BpenOZFEBzORx2YBJW,141977.0,"['classical tenor', 'opera', 'operatic pop']",Plácido Domingo,59
5Kb0Qf13EyYtVJvzCdI9M7,5487.0,"['classical piano', 'hungarian classical performance', 'hungarian classical piano']",Jenő Jandó,59
46CH1Gp8l8QVly8bpG9JFG,809403.0,"['funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'smooth jazz', 'soul', 'urban contemporary']",Anita Baker,59
3cMEiDsx9VpGvF71hUGswS,147837.0,"['classic swedish pop', 'dansband', 'danspunk']",Eddie Meduza,59
3uFum0NCM1PtmCO0MwsOAt,125730.0,"['classic swedish pop', 'europop', 'swedish pop']",Carola,59
0f3PsS9IQ6whvNMFFKnpjl,55208.0,"['british choir', 'cambridge choir', 'choral']","Choir of King's College, Cambridge",59
72Nhcx7prNk2ZCxhx0Y5es,153359.0,"['adult standards', 'christian alternative rock', 'christian music']",Amy Grant,59
3gacryguGmpmCvgPGt2CBI,80746.0,"['american orchestra', 'classical', 'classical performance', 'orchestra']",New York Philharmonic,59
1KsASRNugxU85T0u6zSg32,546108.0,"['art pop', 'ectofolk', 'folk', 'lilith', 'melancholia', 'new wave pop', 'permanent wave', 'piano rock', 'pop rock', 'singer-songwriter']",Tori Amos,59
4463nfFMmK1cwAWBQDwT5e,396326.0,"['new wave pop', 'soft rock', 'synthpop']",Laura Branigan,64
5RNFFojXkPRmlJZIwXeKQC,370187.0,"['album rock', 'art rock', 'classic uk pop', 'glam rock', 'melancholia', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'sophisti-pop']",Bryan Ferry,62
22Zqu1yyebVnbve8FxbJ2g,83888.0,"['bubblegum dance', 'eurodance', 'europop', 'hip house', 'swedish country']",Rednex,61
2ohlvFf9PBsDELdRstPtlP,221922.0,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",Ferry Corsten,61
2Ek1WGW7WeyDoxsZiu0AAd,8596.0,['orchestra'],National Philharmonic Orchestra,61
3rxIQc9kWT6Ueg4BhnOwRK,224908.0,"['disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul']",Quincy Jones,61
3Ka1nDpDzxDveEqUPzIeom,70370.0,"['bow pop', 'classical performance', 'violin']",Joshua Bell,61
2EExdpjU4SK3xnJHO5paJf,120191.0,"['adult standards', 'classic soundtrack', 'easy listening', 'lounge', 'vocal jazz']",Henry Mancini,61
656RXuyw7CE0dtjdPgjJV6,459160.0,"['classical', 'classical era']",Franz Joseph Haydn,61
1bDWGdIC2hardyt55nlQgG,552324.0,"['comedy rock', 'comic', 'parody']","""Weird Al"" Yankovic",60
7ai5TWiOG8g9Hds5AATS28,336396.0,"['album rock', 'art rock', 'classic rock', 'neo-progressive', 'progressive rock', 'soft rock', 'symphonic rock']",Marillion,60
6zkX5fhrSD4tdVOmimR9wB,176806.0,"['adult standards', 'bebop', 'cool jazz', 'jazz', 'jazz piano', 'lounge', 'stride', 'vocal jazz']",Oscar Peterson,60
2tQbSWgZLIB8MXMnsXVRro,476368.0,"['dance pop', 'opm']",Nina,60
62TD7509VQIxUe4WpwO0s3,118148.0,"['baroque', 'classical', 'german baroque']",Johann Pachelbel,60
6olE6TJLqED3rqDCT0FyPh,12507294.0,"['alternative rock', 'grunge', 'permanent wave', 'rock']",Nirvana,84
3wNylAjJX1PiCpMKx8Lrfp,1083945.0,"['classic opm', 'dance pop', 'opm']",Regine Velasquez,62
2gZzTzeACSwFqkMroVxmnm,80996.0,"['bouncy house', 'happy hardcore', 'hardcore techno']",Darren Styles,62
2rblp9fJo16ZPTcKDtlmKW,405473.0,"['hip hop', 'hip house', 'new jack swing', 'rap']",MC Hammer,62
5KEG7G8LDYlHgFDqZyEEs2,569919.0,"['blues rock', 'classic rock', 'mellow gold', 'soft rock', 'sophisti-pop']",Chris Rea,61
0uAjBatvB4ubpd4kCfjmNt,396251.0,"['new romantic', 'new wave', 'new wave pop', 'synthpop']",A Flock Of Seagulls,61
3ESG6pj6a0LvUKklENalT6,295411.0,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'vocal jazz']",Doris Day,61
7d7q5Y1p2QWS4QRAhTQR5E,402703.0,"['adult standards', 'canadian country', 'canadian pop', 'folk', 'mellow gold', 'soft rock']",Anne Murray,61
7ctAOUlIAs7yuMODWE2Fyz,72514.0,"['adult standards', 'british soundtrack', 'classic soundtrack', 'scorecore', 'soundtrack']",John Barry,61
3JDIAtVrJdQ7GFOX26LYpv,599904.0,"['album rock', 'german heavy metal', 'german metal', 'glam metal', 'hard rock', 'metal', 'power metal', 'rock', 'speed metal', 'thrash metal']",Accept,61
0jJszR81GjA87jeRq0Jgwz,8526.0,"['american orchestra', 'classical performance', 'orchestra']",Cleveland Orchestra,61
4n31svBA9GGIYxGxgrQaRK,592334.0,"['album rock', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'hard rock', 'heartland rock', 'mellow gold', 'rock']",George Thorogood & The Destroyers,62
3qUMmh5biaB5hqpF4LqS3m,279965.0,"['adult standards', 'easy listening', 'lounge', 'soul', 'swing', 'torch song', 'vocal jazz']",Julie London,62
5N6GwJzOcOY5kv8p0NjhYL,324692.0,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'lounge', 'mellow gold', 'rockabilly', 'soft rock']",Neil Sedaka,62
488v7rQzthLNK22r0UvMie,167901.0,"['bubblegum dance', 'diva house', 'eurodance', 'europop', 'german techno', 'hip house']",La Bouche,62
5oERdzrfb6kmNMzPNINZib,74024.0,"['scorecore', 'video game music']",Martin O'Donnell,62
6edGSAX5dVpeJVwu1Q0NwJ,388578.0,"['europop', 'pop rock']",Lighthouse Family,62
6MF58APd3YV72Ln2eVg710,375703.0,"['classical', 'early romantic era', 'german romanticism']",Felix Mendelssohn,62
6JW8wliOEwaDZ231ZY7cf4,1224913.0,"['alternative metal', 'brazilian groove metal', 'brazilian metal', 'brazilian thrash metal', 'death metal', 'deathrash', 'groove metal', 'hard rock', 'latin metal', 'metal', 'metal mineiro', 'nu metal', 'old school thrash', 'rap rock', 'rock', 'thrash metal']",Sepultura,62
0ldU0QJm31y0d6f57R1G2A,133812.0,"['adult standards', 'bebop', 'big band', 'cool jazz', 'jazz', 'jazz trio', 'stride', 'vocal jazz']",Oscar Peterson Trio,62
6vLlQYujOujIrm7zAKzEdG,503520.0,"['art rock', 'brill building pop', 'british folk', 'british invasion', 'classic rock', 'country rock', 'folk', 'folk rock', 'glam rock', 'mellow gold', 'psychedelic folk', 'psychedelic rock', 'rock', 'roots rock', 'scottish singer-songwriter']",Donovan,62
5Xpg6PBSUOoho2lI9qLjiu,1092382.0,"['classic kollywood', 'filmi']",S. Janaki,62
4wLAjfeqAsV66AocWNcowA,369311.0,"['dancehall', 'lovers rock', 'modern reggae', 'reggae', 'reggae fusion', 'roots reggae']",Buju Banton,61
6TKOZZDd5uV5KnyC5G4MUt,822738.0,"['adult standards', 'brill building pop', 'classic soul', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",Smokey Robinson & The Miracles,61
5GxyeQagayzZOg4UwffQlD,118813.0,"['progressive house', 'trance', 'uplifting trance']",Chicane,61
3hv9jJF3adDNsBSIQDqcjp,902297.0,"['dance pop', 'neo soul', 'pop']",Mark Ronson,80
0dCKce6tJJdHvlWnDMwzPW,368135.0,['disco'],Village People,64
3ngKsDXZAssmljeXCvEgOe,137388.0,['pop rock'],Eagle-Eye Cherry,62
3JaAGmSTpJK35DqWrDUzBz,297666.0,"['album rock', 'blues rock', 'classic rock', 'classic uk pop', 'glam rock', 'hard rock', 'rock']",Sweet,62
3OtZV9aCZ6G004vjOQcf59,14145.0,"['baroque ensemble', 'british orchestra', 'choral', 'classical performance', 'early music ensemble', 'historically informed performance']",English Baroque Soloists,62
4DToQR3aKrHQSSRzSz8Nzt,588936.0,"['alternative rock', 'dance-punk', 'garage rock', 'garage rock revival', 'indie rock', 'modern rock', 'new rave', 'rock', 'swedish garage rock', 'swedish hard rock', 'swedish indie rock']",The Hives,62
3aVoqlJOYx31lH1gibGDt3,726172.0,"['neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",Babyface,62
4Otx4bRLSfpah5kX8hdgDC,729731.0,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'new jersey rap', 'pop rap', 'rap']",Naughty By Nature,62
2ZvrvbQNrHKwjT7qfGFFUW,501582.0,"['contemporary post-bop', 'cool jazz', 'funk', 'instrumental funk', 'jazz', 'jazz funk', 'jazz fusion', 'jazz piano', 'soul', 'soul jazz']",Herbie Hancock,62
2ye2Wgw4gimLv2eAKyk1NB,17497379.0,"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']",Metallica,85
1fa0cOhromAZdq2xRA4vv8,1553731.0,"['british soul', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'sophisti-pop']",Simply Red,71
0kObWap02DEg9EAJ3PBxzf,640208.0,"['album rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",Starship,69
0hIG9FXgjQxT8fKaYceFbA,105674.0,"['classical', 'classical performance', 'violin']",Itzhak Perlman,64
7gi3jmwpUpNWdswT8eEprF,550198.0,"['arkansas country', 'country', 'country rock']",Conway Twitty,64
3FEd0qHPFOgcpfw7bCXB4x,20704.0,"['classical performance', 'orchestral performance']",Zubin Mehta,63
1Hu58yHg2CXNfDhlPd7Tdd,841771.0,"['c-pop', 'cantopop', 'classic cantopop', 'classic mandopop', 'mandopop']",Jacky Cheung,63
6vWDO969PvNqNYHIOW5v0m,27048881.0,"['dance pop', 'pop', 'post-teen pop', 'r&b']",Beyoncé,88
7jZM5w05mGhw6wTB1okhD9,264301.0,"['german dance', 'german techno', 'german trance', 'trance']",ATB,79
6kACVPfCOnqzgfEF5ryl0x,4615328.0,"['arkansas country', 'outlaw country']",Johnny Cash,79
5rSXSAkZ67PYJSvpUpkOr7,3795212.0,"['boy band', 'dance pop']",Backstreet Boys,79
4S9EykWXhStSc15wEx8QFK,4749361.0,"['canadian pop', 'dance pop']",Céline Dion,78
0rvjqX7ttXeg3mTy8Xscbt,3509186.0,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",Journey,77
4mN0qcMxWX8oToqfDPM5yV,3609847.0,"['bolero', 'cancion melodica', 'latin pop', 'ranchera']",José José,77
5W5bDNCqJ1jbCgTxDD0Cb3,1370548.0,"['classic country pop', 'country', 'country rock', 'nashville sound', 'outlaw country', 'singer-songwriter', 'texas country']",Willie Nelson,75
4xXCRXOfQKQ2gjWxNhNzYW,2375025.0,"['adult standards', 'mellow gold', 'soft rock']",Air Supply,72
6Ff53KvcvAj5U7Z1vojB5o,1480467.0,"['boy band', 'dance pop', 'pop', 'post-teen pop']",*NSYNC,71
0HlxL5hisLf59ETEPM3cUA,554352.0,"['eurodance', 'europop', 'german techno', 'hamburg electronic', 'happy hardcore']",Scooter,71
4qwGe91Bz9K2T8jXTZ815W,2473406.0,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'r&b', 'urban contemporary']",Janet Jackson,71
4d3yvTptO48nOYTPBcPFZC,863519.0,"['dance pop', 'hip hop', 'hip pop', 'philly rap', 'pop rap', 'r&b', 'rap', 'urban contemporary']",Eve,70
6twIAGnYuIT1pncMAsXnEm,1186791.0,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",Commodores,69
3EhbVgyfGd7HkpsagwL9GS,2480157.0,"['album rock', 'blues rock', 'classic rock', 'detroit rock', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']",Alice Cooper,68
1gRNBaI4yn6wCCTvRhGWh8,606090.0,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",Don McLean,68
3TaTCYiv3QcamWjvRCcz6Q,9489.0,"['british soundtrack', 'soundtrack']",Gavin Greenaway,66
0Xk15jHKly4c3AhPr5vjoA,222492.0,"['hollywood', 'soundtrack']",Alan Silvestri,66
03GruNQP8X25PCoWzdvIGZ,91886.0,"['german soundtrack', 'scorecore', 'soundtrack']",Klaus Badelt,65
6djeIA7Gl9v9gvnpRc1eIF,6218.0,[],The Lyndhurst Orchestra,64
6x9QLdzo6eBZxJ1bHsDkjg,609094.0,"['hip hop', 'hip pop', 'new jack swing', 'pop rap', 'r&b', 'urban contemporary']",Sisqo,64
2cnMpRsOVqtPMfq7YiFE6K,3876514.0,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",Van Halen,76
6ogn9necmbUdCppmNnGOdi,1882996.0,"['alternative rock', 'canadian pop', 'canadian singer-songwriter', 'lilith', 'pop rock', 'singer-songwriter']",Alanis Morissette,71
61JrslREXq98hurYL2hYoc,2612197.0,"['classic bollywood', 'desi pop', 'filmi', 'sufi']",Lata Mangeshkar,70
1qKLikeNYpQFSsDAjg7HpI,22133.0,"[""children's music""]",The Kiboomers,70
77CaCn32H4mOMQA7UElzfF,37790.0,"['british orchestra', 'chamber orchestra', 'classical', 'classical performance']",Academy of St. Martin in the Fields,70
4M5nCE77Qaxayuhp3fVn4V,950600.0,"['chamber pop', 'indie folk', 'indie pop', 'neo mellow', 'stomp and holler']",Iron & Wine,69
2p0UyoPfYfI76PCStuXfOP,821106.0,"['classical', 'classical era', 'early romantic era']",Franz Schubert,67
5ksRONqssB7BR161NTtJAm,469851.0,"['bubblegum dance', 'dance pop', 'eurodance', 'europop', 'hip house', 'pop rock']",Ace of Base,67
3IZrrNonYELubLPJmqOci2,299104.0,"['adult standards', 'brill building pop', 'folk rock', 'vocal jazz']",Nancy Sinatra,67
6waa8mKu91GjzD4NlONlNJ,794531.0,"['adult standards', 'album rock', 'art rock', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock']",The Hollies,66
1sXbwvCQLGZnaH0Jp2HTVc,530129.0,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",Linda Ronstadt,66
1xNmvlEiICkRlRGqlNFZ43,1507575.0,"['disco house', 'edm', 'electro house', 'house', 'pop dance', 'progressive electro house', 'progressive house', 'tech house', 'vocal house']",Axwell,66
64CuUOOirKmdAYLQSfaOyr,374005.0,"['chicago soul', 'classic soul', 'disco', 'funk', 'girl group', 'jazz funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary']",The Emotions,65
1VbWUxZTRNY2gw3qZ1tg9W,760543.0,"['bow pop', 'celtic rock', 'dance pop', 'europop', 'new wave pop', 'pop rock']",The Corrs,65
7K78lVZ8XzkjfRSI7570FF,225893.0,"['latin pop', 'puerto rican pop']",José Feliciano,65
0OzxPXyowUEQ532c9AmHUR,327354.0,"['classical', 'italian opera', 'italian romanticism', 'post-romantic era']",Giacomo Puccini,65
0WwSkZ7LtFUFjGjMZBMt6T,4529973.0,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock']",Dire Straits,79
5YFS41yoX0YuFY39fq21oN,460637.0,"['dance pop', 'disco house', 'edm', 'electro house', 'filter house', 'vocal house']",Bob Sinclar,68
3CDKmzJu6uwEGnPLLZffpD,162032.0,"['adult standards', 'brill building pop', 'bubblegum pop', 'mellow gold', 'soft rock']",Frankie Valli,66
5snNHNlYT2UrtZo5HCJkiw,494099.0,"['k-pop', 'k-rap', 'korean old school hip hop', 'korean pop']",Epik High,64
0EodhzA6yW1bIdD5B4tcmJ,358908.0,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly', 'soul', 'swing', 'vocal jazz']",Bobby Darin,64
4P70aqttdpJ9vuYFDmf7f6,400296.0,"['cyberpunk', 'new age', 'synthesizer']",Vangelis,63
1Cs0zKBU1kc0i8ypK3B9ai,22429621.0,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",David Guetta,90
3PhoLpVuITZKcymswpck5b,6915079.0,"['glam rock', 'mellow gold', 'piano rock', 'soft rock']",Elton John,85
4bthk9UfsYUYdcFyqxmSUU,1955005.0,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'soft rock', 'sophisti-pop', 'synthpop']",Tears For Fears,74
2iE18Oxc8YSumAU232n4rW,1115094.0,"['adult standards', 'motown']",The Jackson 5,71
78sEozQOEJxzXegUuqRSgH,93902.0,"['classical', 'classical performance', 'israeli classical piano', 'orchestral performance']",Daniel Barenboim,67
3sMYEBy0CZFxedcnm9i9hf,413610.0,"['dance pop', 'pop rap', 'r&b', 'urban contemporary']",Frankie J,65
5AEG63ajney2BoDXi0Vb84,718562.0,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",Bad Company,64
4uN3DsfENc7dp0OLO0FEIb,680110.0,"['alternative metal', 'alternative rock', 'funk metal', 'neo mellow', 'pop rock', 'post-grunge']",Sugar Ray,64
13y0kncDD4J9wxCyfKr10W,475726.0,"['adult standards', 'mellow gold', 'new wave pop', 'soft rock']",Bette Midler,63
72qxDp6R6v22pai96pZioz,341581.0,['new age'],Yanni,63
1zng9JZpblpk48IPceRWs8,1410220.0,"['latin', 'salsa', 'salsa colombiana', 'tropical']",Grupo Niche,70
2DO4p3CPDnInsJfg0jFfaF,14944.0,"['british orchestra', 'chamber orchestra']",English Chamber Orchestra,67
5as8A4G47Ohu9NSWs3Je8U,1975077.0,"['chutney', 'classic bollywood', 'desi pop', 'filmi', 'sufi']",Asha Bhosle,65
6nd2oiKSu9ksEAMzpXjIyi,71280.0,"['islamic recitation', 'quran']",Sheikh Mishary Rashid Alfasay,65
5elcNQkZ6FCZA3grSOMngY,680867.0,['opm'],MYMP,63
15GGbJKqC6w0VYyAJtjej6,33012.0,['nyc rap'],Fatman Scoop,63
7BFnoFhJjLWcsqmN3Hizqg,402201.0,"['latin', 'salsa', 'salsa colombiana', 'tropical']",Joe Arroyo,63
5Hc9oDGvStNGmnj44m8sHg,301468.0,"['channel pop', 'indie cafe pop', 'neo mellow', 'viral pop']",Tyler Ward,63
1dIdBZaaHRW2bDTkHNfWln,753620.0,"['australian pop', 'candy pop', 'dance pop', 'electropop', 'girl group', 'pop', 'post-teen pop']",The Veronicas,62
5rScKX1Sh1U67meeUyTGwk,471001.0,"['candy pop', 'dance pop', 'lilith', 'neo mellow', 'pop rock', 'post-teen pop']",Michelle Branch,62
72VzFto8DYvKHocaHYNWSi,186977.0,"['classic uk pop', 'disco', 'motown', 'soft rock']",Hot Chocolate,62
2wIVse2owClT7go1WT98tk,1623067.0,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary', 'virginia hip hop']",Missy Elliott,76
7urq0VfqxEYEEiZUkebXT4,805763.0,"['atl hip hop', 'boy band', 'dance pop', 'gangster rap', 'hip pop', 'new jack swing', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",112,69
3MdG05syQeRYPPcClLaUGl,1267424.0,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",Diana Ross,71
7374lH6kwx9uQATYQ9H3Cp,1926072.0,"['opm', 'pinoy reggae', 'pinoy rock']",Eraserheads,66
2XHTklRsNMOOQT56Zm3WS4,2268856.0,"['opm', 'pinoy reggae', 'pinoy rock']",Parokya Ni Edgar,67
23rleGXVOVVgTk3xgtmfE4,492732.0,"['album rock', 'canadian country', 'canadian singer-songwriter', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",Gordon Lightfoot,63
7FgMLbnZVrEnir95O0YujA,631574.0,"['acoustic pop', 'neo mellow', 'piano rock', 'pop rock']",Five For Fighting,63
2pdvghEHZJtgSXZ7cvNLou,1246430.0,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']","Crosby, Stills & Nash",63
4ghjRm4M2vChDfTUycx0Ce,651624.0,"['easycore', 'emo', 'pop punk', 'punk', 'skate punk']",New Found Glory,63
17XXKfRBMCWvLrqGoNkJXm,358093.0,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'mellow gold']",Engelbert Humperdinck,63
27FGXRNruFoOdf1vP8dqcH,1055134.0,"['dance pop', 'hip pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",Cassie,63
12VaqyEhgwDRuFfEqbnrpz,730815.0,"['alternative rock', 'art pop', 'art rock', 'indie rock', 'lilith', 'melancholia', 'permanent wave', 'piano rock', 'rock', 'singer-songwriter']",PJ Harvey,63
13ccXrK7AmXb4TddMkE7jy,225983.0,"['electronica', 'lilith', 'new wave pop', 'pop rock', 'sophisti-pop', 'trip hop']",Everything But The Girl,62
5bTTx0CRvZj1kRJwUsWWYo,351082.0,"['adult standards', 'quiet storm', 'soft rock', 'urban contemporary']",James Ingram,62
32LHRiof0sa4taYew9i3Fa,338587.0,"['adult standards', 'jazz', 'jazz blues', 'lounge', 'soul', 'swing', 'vocal jazz']",Dinah Washington,61
1TqQi97nqeiuOJrIFv5Sw0,320869.0,"['alternative rock', 'pop rock']",Semisonic,61
3P33qFNGBVXl86yQYWspFj,953645.0,"['contemporary country', 'country', 'country dawn', 'country road']",Martina McBride,61
52XMlxvCIzmiNkzSqEw3Uv,335925.0,['polish hip hop'],O.S.T.R.,57
3t58jfUhoMLYVO14XaUFLA,239256.0,"['avant-garde jazz', 'contemporary jazz', 'contemporary post-bop', 'cool jazz', 'jazz', 'jazz funk', 'jazz fusion', 'jazz guitar']",Pat Metheny,57
5dZiRoY9Vpp6qrxqXNRwPE,104364.0,"['ccm', 'christian alternative rock', 'christian music', 'christian relaxative', 'roots worship', 'worship']",Selah,57
1Ek3VdZ8EPmcvgRIqnHlrF,72764.0,"['classic swedish pop', 'europop', 'swedish pop']",Björn Skifs,65
1WPcVNert9hn7mHsPKDn7j,797462.0,"['chanson', 'torch song', 'vintage schlager']",Édith Piaf,65
1lYT0A0LV5DUfxr6doRP3d,1074173.0,"['alternative rock', 'britpop', 'dance rock', 'madchester', 'modern rock', 'rock']",The Stone Roses,65
4gIdjgLlvgEOz7MexDZzpM,525247.0,"['album rock', 'blues rock', 'british blues', 'classic rock', 'classic uk pop', 'glam rock', 'hard rock', 'rock']",Status Quo,65
6QfFTZJHFSe9Xyes6DkAli,598316.0,"['polish hip hop', 'polish trap']",Reto,65
2zyz0VJqrDXeFDIyrfVXSo,566435.0,"['adult standards', 'brill building pop', 'piano rock', 'rock-and-roll', 'rockabilly']",Jerry Lee Lewis,61
4z93wkjfGntA0XFqnv4wj7,213475.0,['polish hip hop'],Pezet,64
06nsZ3qSOYZ2hPVIMcr1IN,511340.0,"['album rock', 'blues', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'roots rock']",J.J. Cale,66
32lVGr0fSRGT6okLKHiP68,291983.0,"['freestyle', 'hi-nrg', 'new wave pop', 'soft rock']",Taylor Dayne,60
1ZikppG9dPedbIgMfnfx8k,190767.0,"['brill building pop', 'classic soul', 'motown', 'soul', 'southern soul']",Ike & Tina Turner,59
4x1nvY2FN8jxqAFA0DA02H,4085371.0,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock']",John Lennon,74
1XpDYCrUJnvCo9Ez6yeMWh,1274483.0,"['alternative metal', 'comedy rock', 'comic', 'comic metal', 'parody', 'rock']",Tenacious D,67
2Hjj68yyUPiC0HKEOigcEp,787982.0,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",Jesse McCartney,67
6tdexW8bZTG8NgOFUCYQn1,27370.0,"['american orchestra', 'classical performance', 'orchestra']",Philadelphia Orchestra,63
4CuipEvwcoQggmCV8jpKF9,135456.0,"['dance pop', 'deep groove house', 'deep house', 'deep tropical house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",Michael Calfan,63
73sSFVlM6pkweLXE8qw1OS,289200.0,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'lounge', 'rock-and-roll', 'rockabilly']",Ricky Nelson,62
3bmFPbLMiLxtR9tFrTcKcP,28732.0,['new wave pop'],Matthew Wilder,64
1Tsag5J854qxeOo2apszug,521513.0,"['canadian post-hardcore', 'canadian rock', 'metalcore', 'pop punk', 'post-hardcore', 'screamo']",Silverstein,64
5xWPOujQqd4wXyB08slZ9Z,549768.0,"['adult standards', 'mellow gold', 'new wave pop', 'soft rock']",Peter Cetera,64
0cuW2lF0YWb9VUyHOnvnsO,78001.0,"['anthem worship', 'deep ccm', 'world worship']",Jenn Johnson,64
4hUmsYcvD8C5zuVSP93jb1,99024.0,['classic city pop'],Miki Matsubara,66
